         1     0.00070
         2     0.00115
         3     0.00120
         4     0.00073
         5     0.00064
         6     0.00067
         7    -0.00025
         8     0.00070
         9     0.00213
        10     0.00136
        11     0.00028
        12     0.00283
        13     0.00250
        14    -0.00014
        15     0.00220
        16     0.00398
        17     0.00301
        18     0.00202
        19     0.00132
        20     0.00345
        21     0.00248
        22     0.00228
        23     0.00294
        24     0.00391
        25     0.00328
        26     0.00239
        27     0.00326
        28     0.00349
        29     0.00371
        30     0.00453
        31     0.00372
        32     0.00512
        33     0.00500
        34     0.00429
        35     0.00618
        36     0.00817
        37     0.00852
        38     0.00998
        39     0.01128
        40     0.01247
        41     0.01304
        42     0.01236
        43     0.01232
        44     0.01359
        45     0.01400
        46     0.01455
        47     0.01432
        48     0.01749
        49     0.02223
        50     0.02706
        51     0.03391
        52     0.04251
        53     0.05850
        54     0.07956
        55     0.09538
        56     0.09947
        57     0.10516
        58     0.12104
        59     0.12768
        60     0.11962
        61     0.10104
        62     0.09112
        63     0.08484
        64     0.07711
        65     0.07411
        66     0.07221
        67     0.07265
        68     0.06439
        69     0.05301
        70     0.04356
        71     0.03607
        72     0.03498
        73     0.03973
        74     0.04295
        75     0.04090
        76     0.02672
        77     0.02127
        78     0.02529
        79     0.03108
        80     0.02997
        81     0.02217
        82     0.01590
        83     0.01394
        84     0.01253
