         1    -0.00008
         2    -0.00044
         3    -0.00094
         4    -0.00143
         5    -0.00248
         6    -0.00665
         7    -0.00542
         8     0.00599
         9     0.00740
        10     0.01760
        11     0.02744
        12     0.02685
        13     0.01431
        14     0.01462
        15     0.00504
        16     0.00481
        17    -0.00713
        18    -0.01055
        19    -0.00221
        20    -0.00136
        21    -0.00495
        22     0.01022
        23     0.01903
        24     0.02386
        25     0.02702
        26     0.03224
        27     0.02665
        28     0.01926
        29     0.01057
        30     0.01442
        31     0.02111
        32     0.04291
        33     0.06735
        34     0.09506
        35     0.11412
        36     0.11976
        37     0.12179
        38     0.12278
        39     0.11209
        40     0.09332
        41     0.06062
        42     0.03114
        43    -0.00558
        44    -0.02956
        45    -0.02529
        46    -0.01134
        47     0.01385
        48     0.03658
        49     0.06860
        50     0.07227
        51     0.03838
        52    -0.01734
        53    -0.03819
        54    -0.04420
        55    -0.03515
        56    -0.04794
        57    -0.09082
        58    -0.12400
        59    -0.12955
        60    -0.12287
        61    -0.09727
        62    -0.03697
        63     0.01185
        64     0.01954
        65     0.00234
        66    -0.03281
        67    -0.07283
        68    -0.10239
        69    -0.09859
        70    -0.06933
        71    -0.03641
        72    -0.00529
        73     0.01904
        74     0.02889
        75     0.02583
        76     0.01352
        77     0.00646
        78     0.01481
        79     0.01987
        80     0.00966
        81    -0.00694
        82    -0.01800
        83    -0.02549
        84    -0.02002
