         1     0.00172
         2     0.00219
         3     0.00190
         4     0.00105
         5     0.00074
         6     0.00048
         7     0.00610
         8    -0.00219
         9    -0.01201
        10    -0.00939
        11     0.00837
        12     0.02010
        13     0.00894
        14    -0.00147
        15    -0.01028
        16     0.00145
        17     0.00932
        18    -0.00163
        19     0.00255
        20     0.01339
        21     0.01521
        22     0.01442
        23     0.00288
        24     0.00275
        25     0.00470
        26     0.00687
        27     0.00616
        28     0.00667
        29     0.00752
        30     0.00593
        31     0.00681
        32     0.00758
        33     0.00996
        34     0.00966
        35     0.00952
        36     0.01146
        37     0.00909
        38     0.00907
        39     0.01221
        40     0.01571
        41     0.01909
        42     0.01825
        43     0.01958
        44     0.01825
        45     0.02456
        46     0.02432
        47     0.02810
        48     0.03784
        49     0.04620
        50     0.05907
        51     0.07499
        52     0.12192
        53     0.18607
        54     0.34296
        55     0.61862
        56     0.47551
        57     0.12723
        58     0.12623
        59     0.16926
        60     0.14110
        61     0.10085
        62     0.07718
        63     0.08049
        64     0.07530
        65     0.06518
        66     0.07149
        67     0.08010
        68     0.08112
        69     0.07372
        70     0.05917
        71     0.05394
        72     0.04548
        73     0.05193
        74     0.06387
        75     0.05693
        76     0.03528
        77     0.01815
        78     0.02769
        79     0.03370
        80     0.03727
        81     0.02605
        82     0.01692
        83     0.01705
        84     0.01530
