         1    -0.00005
         2     0.00034
         3     0.00049
         4    -0.00154
         5    -0.00268
         6    -0.00302
         7    -0.00320
         8    -0.00537
         9    -0.00599
        10    -0.02240
        11     0.00046
        12     0.04839
        13     0.03094
        14     0.03243
        15     0.06615
        16     0.00945
        17    -0.00100
        18     0.00509
        19    -0.02473
        20    -0.01611
        21    -0.04451
        22    -0.00445
        23     0.02064
        24    -0.01629
        25     0.02588
        26     0.05007
        27     0.04688
        28     0.03293
        29     0.02364
        30     0.02932
        31    -0.01614
        32    -0.01493
        33     0.01595
        34     0.02626
        35     0.04698
        36     0.11026
        37     0.15145
        38     0.15245
        39     0.17933
        40     0.14554
        41     0.11962
        42     0.10992
        43     0.03234
        44    -0.04531
        45    -0.07289
        46    -0.15421
        47    -0.18014
        48    -0.10663
        49    -0.08249
        50    -0.07146
        51    -0.03937
        52    -0.00011
        53     0.08334
        54     0.04016
        55    -0.09737
        56    -0.17585
        57    -0.13913
        58    -0.10855
        59    -0.06102
        60    -0.07913
        61    -0.14626
        62    -0.18320
        63    -0.15279
        64    -0.13272
        65    -0.05863
        66     0.05681
        67     0.09724
        68    -0.00793
        69    -0.10186
        70    -0.13582
        71    -0.15548
        72    -0.12067
        73    -0.06044
        74    -0.00450
        75     0.01862
        76     0.04403
        77     0.06419
        78     0.07471
        79     0.06412
        80     0.05289
        81     0.02050
        82    -0.01050
        83    -0.03707
        84    -0.05001
