         1    -0.00012
         2    -0.00032
         3    -0.00099
         4    -0.00125
         5    -0.00255
         6    -0.00382
         7    -0.00536
         8    -0.01161
         9    -0.00819
        10    -0.02001
        11    -0.00500
        12     0.03700
        13     0.03623
        14     0.03499
        15     0.04051
        16     0.03313
        17     0.00162
        18    -0.01703
        19    -0.00877
        20    -0.02216
        21    -0.04534
        22    -0.01701
        23     0.02596
        24     0.01500
        25    -0.00073
        26     0.02992
        27     0.06712
        28     0.04873
        29     0.01381
        30     0.01016
        31     0.01375
        32    -0.01134
        33    -0.00424
        34     0.02714
        35     0.06184
        36     0.09676
        37     0.13863
        38     0.17409
        39     0.17479
        40     0.14681
        41     0.12275
        42     0.10602
        43     0.05730
        44    -0.01434
        45    -0.08872
        46    -0.12991
        47    -0.14879
        48    -0.12433
        49    -0.06156
        50    -0.01921
        51    -0.02476
        52    -0.00944
        53     0.04649
        54     0.04332
        55    -0.08496
        56    -0.21393
        57    -0.20047
        58    -0.09291
        59    -0.05072
        60    -0.09912
        61    -0.16025
        62    -0.17720
        63    -0.16327
        64    -0.13598
        65    -0.07190
        66     0.05066
        67     0.12183
        68     0.03736
        69    -0.10745
        70    -0.15161
        71    -0.12671
        72    -0.12268
        73    -0.09468
        74    -0.01010
        75     0.04293
        76     0.04699
        77     0.05193
        78     0.07257
        79     0.08453
        80     0.04707
        81     0.01616
        82    -0.00645
        83    -0.02618
        84    -0.04324
