         1    -0.00016
         2    -0.00075
         3    -0.00115
         4    -0.00179
         5    -0.00789
         6    -0.00904
         7     0.03570
         8     0.02653
         9    -0.01078
        10     0.02776
        11     0.03687
        12    -0.03360
        13    -0.06849
        14     0.01110
        15     0.04947
        16    -0.00591
        17    -0.02219
        18     0.02099
        19     0.03015
        20    -0.01911
        21    -0.03506
        22     0.01000
        23     0.03758
        24     0.02952
        25     0.03645
        26     0.02779
        27    -0.00308
        28    -0.01629
        29    -0.02293
        30    -0.01941
        31     0.01955
        32     0.06530
        33     0.07581
        34     0.08561
        35     0.07554
        36     0.04810
        37     0.01136
        38    -0.00953
        39    -0.00911
        40    -0.00578
        41    -0.00108
        42     0.03396
        43     0.07575
        44     0.09718
        45     0.10739
        46     0.17259
        47     0.28067
        48     0.39872
        49     0.56141
        50     0.86705
        51     1.27751
        52     0.77141
        53    -0.29798
        54    -0.76207
        55    -0.57426
        56    -0.29634
        57    -0.37483
        58    -0.39062
        59    -0.04222
        60     0.31164
        61     0.39624
        62     0.18897
        63    -0.00797
        64    -0.06998
        65    -0.11107
        66    -0.09422
        67    -0.04572
        68    -0.05234
        69    -0.03297
        70     0.03738
        71     0.10770
        72     0.12022
        73     0.07480
        74     0.05759
        75     0.03550
        76     0.00360
        77    -0.02217
        78    -0.03447
        79    -0.04945
        80    -0.03552
        81     0.01880
        82     0.07578
        83     0.09619
        84     0.05028
