         1    -0.00009
         2    -0.00019
         3     0.00033
         4     0.00122
         5     0.00075
         6    -0.00708
         7     0.00065
         8     0.01733
         9     0.00084
        10     0.01646
        11     0.02728
        12    -0.02740
        13    -0.03448
        14    -0.02845
        15    -0.00902
        16     0.03450
        17     0.01247
        18    -0.00792
        19     0.01719
        20     0.00161
        21    -0.02349
        22    -0.00919
        23     0.01607
        24     0.03126
        25     0.03963
        26     0.03489
        27     0.00693
        28    -0.01718
        29    -0.02454
        30    -0.01451
        31     0.00438
        32     0.03790
        33     0.05884
        34     0.05833
        35     0.05566
        36     0.03743
        37     0.01225
        38    -0.01407
        39    -0.01667
        40    -0.00292
        41     0.01176
        42     0.02387
        43     0.04275
        44     0.07098
        45     0.08841
        46     0.08010
        47     0.11126
        48     0.17458
        49     0.28713
        50     0.49023
        51     0.80807
        52     1.35979
        53     1.29123
        54     0.85852
        55     0.31871
        56    -0.15550
        57    -0.50978
        58    -0.56838
        59    -0.32227
        60     0.02395
        61     0.29035
        62     0.24909
        63     0.00722
        64    -0.10203
        65    -0.09341
        66    -0.02505
        67     0.01233
        68     0.01952
        69     0.01712
        70     0.04322
        71     0.10372
        72     0.10987
        73     0.08791
        74     0.05664
        75     0.05032
        76     0.03839
        77     0.00567
        78    -0.02012
        79    -0.03935
        80    -0.03702
        81     0.00293
        82     0.09855
        83     0.10554
        84     0.07485
