         1    -0.00047
         2    -0.00065
         3    -0.00298
         4    -0.01012
         5     0.00994
         6    -0.00415
         7    -0.02471
         8     0.03762
         9     0.02963
        10     0.01833
        11     0.00323
        12     0.00325
        13    -0.00235
        14     0.00388
        15    -0.00749
        16     0.00453
        17    -0.00013
        18     0.00784
        19    -0.01244
        20     0.01257
        21     0.00929
        22     0.01175
        23     0.02388
        24     0.02366
        25     0.02940
        26     0.03010
        27     0.06106
        28     0.06628
        29     0.06657
        30     0.10680
        31     0.12382
        32     0.15349
        33     0.17344
        34     0.18890
        35     0.22077
        36     0.23832
        37     0.19698
        38     0.16817
        39     0.15733
        40     0.21217
        41     0.23905
        42     0.35126
        43     0.45440
        44     0.49056
        45     0.46400
        46     0.41816
        47     0.26634
        48     0.02881
        49    -0.19559
        50    -0.20511
        51    -0.21535
        52    -0.22776
        53    -0.21615
        54    -0.19175
        55    -0.19582
        56    -0.23732
        57    -0.26555
        58    -0.22525
        59    -0.16064
        60    -0.06938
        61     0.02393
        62     0.06683
        63     0.03466
        64    -0.04353
        65    -0.11322
        66    -0.15271
        67    -0.14710
        68    -0.11180
        69    -0.06515
        70    -0.01990
        71     0.01690
        72     0.04394
        73     0.04499
        74     0.02334
        75     0.00064
        76    -0.01921
        77    -0.02685
        78    -0.02575
        79    -0.00880
        80    -0.01013
        81    -0.00200
        82     0.00532
        83     0.02116
        84     0.02770
