         1     0.00064
         2     0.00112
         3     0.00116
         4     0.00078
         5     0.00048
         6     0.00015
         7     0.00027
         8     0.00095
         9     0.00252
        10     0.00098
        11     0.00112
        12     0.00275
        13     0.00059
        14     0.00123
        15     0.00160
        16     0.00383
        17     0.00372
        18     0.00124
        19     0.00163
        20     0.00259
        21     0.00196
        22     0.00244
        23     0.00195
        24     0.00443
        25     0.00362
        26     0.00301
        27     0.00262
        28     0.00243
        29     0.00313
        30     0.00325
        31     0.00379
        32     0.00499
        33     0.00545
        34     0.00536
        35     0.00642
        36     0.00820
        37     0.00819
        38     0.00916
        39     0.01022
        40     0.01121
        41     0.01198
        42     0.01109
        43     0.01130
        44     0.01257
        45     0.01404
        46     0.01244
        47     0.01335
        48     0.01795
        49     0.02297
        50     0.03018
        51     0.03631
        52     0.04917
        53     0.06967
        54     0.09981
        55     0.11258
        56     0.13464
        57     0.19808
        58     0.36040
        59     0.62535
        60     0.58060
        61     0.31308
        62     0.18232
        63     0.13042
        64     0.10220
        65     0.08181
        66     0.07362
        67     0.06966
        68     0.06233
        69     0.05119
        70     0.04015
        71     0.03392
        72     0.03069
        73     0.03668
        74     0.04231
        75     0.03965
        76     0.02670
        77     0.01576
        78     0.01894
        79     0.02508
        80     0.02642
        81     0.01994
        82     0.01267
        83     0.00976
        84     0.00835
