         1    -0.00035
         2    -0.00039
         3    -0.00047
         4    -0.00105
         5    -0.00164
         6    -0.00248
         7    -0.00354
         8    -0.00435
         9    -0.00499
        10    -0.00562
        11    -0.00954
        12    -0.04578
        13     0.00672
        14     0.02420
        15     0.04177
        16     0.06008
        17     0.04817
        18     0.02989
        19     0.00466
        20    -0.01916
        21    -0.03261
        22    -0.04382
        23    -0.02848
        24    -0.01997
        25     0.00237
        26     0.02152
        27     0.04417
        28     0.06243
        29     0.04304
        30     0.04277
        31     0.03160
        32    -0.00216
        33    -0.01507
        34    -0.01532
        35    -0.00880
        36     0.01181
        37     0.06378
        38     0.13864
        39     0.19524
        40     0.20667
        41     0.17762
        42     0.16032
        43     0.13183
        44     0.07969
        45     0.01878
        46    -0.05992
        47    -0.13823
        48    -0.18466
        49    -0.17720
        50    -0.14857
        51    -0.06950
        52     0.02183
        53     0.07536
        54     0.07858
        55     0.03804
        56    -0.03665
        57    -0.13341
        58    -0.22770
        59    -0.25889
        60    -0.19356
        61    -0.10195
        62    -0.04686
        63    -0.04435
        64    -0.11903
        65    -0.20644
        66    -0.20072
        67    -0.10048
        68     0.04078
        69     0.11819
        70     0.08929
        71    -0.02806
        72    -0.17314
        73    -0.24619
        74    -0.20016
        75    -0.11678
        76    -0.01679
        77     0.07058
        78     0.13945
        79     0.15354
        80     0.09897
        81     0.05182
        82     0.02474
        83    -0.00309
        84    -0.02611
