         1    -0.00008
         2    -0.00032
         3    -0.00074
         4    -0.00149
         5    -0.00229
         6    -0.00303
         7    -0.00404
         8    -0.00727
         9    -0.00727
        10    -0.00231
        11     0.00913
        12     0.02053
        13     0.03008
        14     0.03400
        15     0.03269
        16     0.01970
        17     0.00682
        18     0.00123
        19    -0.01407
        20    -0.02028
        21    -0.01569
        22    -0.00608
        23    -0.00173
        24     0.01108
        25     0.02118
        26     0.03444
        27     0.03829
        28     0.03423
        29     0.02659
        30     0.01121
        31     0.00047
        32     0.00441
        33     0.01406
        34     0.03751
        35     0.06605
        36     0.10089
        37     0.12954
        38     0.14513
        39     0.14821
        40     0.13703
        41     0.11926
        42     0.08775
        43     0.04429
        44    -0.01146
        45    -0.05770
        46    -0.09667
        47    -0.09662
        48    -0.06940
        49    -0.03526
        50    -0.00913
        51     0.01723
        52     0.03882
        53     0.03310
        54    -0.01308
        55    -0.07483
        56    -0.12399
        57    -0.12456
        58    -0.10389
        59    -0.09093
        60    -0.10894
        61    -0.13539
        62    -0.14686
        63    -0.13561
        64    -0.08852
        65    -0.01865
        66     0.03749
        67     0.03297
        68    -0.01689
        69    -0.07094
        70    -0.11140
        71    -0.12075
        72    -0.09347
        73    -0.05193
        74    -0.01449
        75     0.01527
        76     0.03992
        77     0.05523
        78     0.06294
        79     0.05999
        80     0.04453
        81     0.02146
        82    -0.00447
        83    -0.02309
        84    -0.02914
