         1    -0.00004
         2    -0.00039
         3    -0.00020
         4    -0.00188
         5    -0.00185
         6    -0.00281
         7    -0.00356
         8    -0.00452
         9    -0.00748
        10    -0.00630
        11    -0.01263
        12    -0.00563
        13     0.01027
        14     0.04564
        15     0.05967
        16     0.05021
        17     0.04080
        18     0.02172
        19    -0.00657
        20    -0.02283
        21    -0.03885
        22    -0.03452
        23    -0.02054
        24    -0.01201
        25     0.01082
        26     0.02824
        27     0.05216
        28     0.04715
        29     0.04571
        30     0.03794
        31     0.01879
        32    -0.00161
        33    -0.01572
        34    -0.01084
        35     0.00360
        36     0.04260
        37     0.08480
        38     0.15372
        39     0.19085
        40     0.18830
        41     0.22242
        42     0.16233
        43     0.09297
        44     0.06516
        45    -0.00004
        46    -0.07907
        47    -0.15033
        48    -0.17663
        49    -0.15406
        50    -0.10561
        51    -0.02804
        52     0.04096
        53     0.06875
        54     0.07207
        55     0.01753
        56    -0.05661
        57    -0.14865
        58    -0.22847
        59    -0.22419
        60    -0.14489
        61    -0.05334
        62    -0.04665
        63    -0.07694
        64    -0.14711
        65    -0.18717
        66    -0.14269
        67    -0.03214
        68     0.06320
        69     0.12032
        70     0.05246
        71    -0.07585
        72    -0.19252
        73    -0.22203
        74    -0.14826
        75    -0.05721
        76     0.03216
        77     0.10216
        78     0.13323
        79     0.11577
        80     0.04878
        81     0.04810
        82     0.01606
        83    -0.00777
        84    -0.02922
