         1    -0.00014
         2    -0.00052
         3    -0.00081
         4    -0.00154
         5    -0.00215
         6    -0.00321
         7    -0.00377
         8    -0.00561
         9    -0.01026
        10    -0.00789
        11     0.00665
        12     0.08171
        13     0.02564
        14     0.04352
        15     0.04253
        16     0.03099
        17     0.01491
        18     0.00365
        19    -0.00859
        20    -0.02613
        21    -0.02029
        22    -0.01855
        23    -0.00499
        24     0.00388
        25     0.02051
        26     0.03591
        27     0.03741
        28     0.04160
        29     0.03632
        30     0.01661
        31     0.00362
        32     0.00116
        33     0.00263
        34     0.01172
        35     0.05322
        36     0.08803
        37     0.12352
        38     0.15388
        39     0.15842
        40     0.16132
        41     0.13929
        42     0.10594
        43     0.06527
        44     0.01662
        45    -0.04672
        46    -0.09199
        47    -0.12259
        48    -0.11989
        49    -0.07689
        50    -0.03456
        51    -0.00064
        52     0.02507
        53     0.03490
        54     0.00723
        55    -0.05945
        56    -0.12622
        57    -0.16753
        58    -0.14567
        59    -0.12028
        60    -0.10970
        61    -0.11800
        62    -0.14126
        63    -0.14810
        64    -0.14327
        65    -0.08846
        66    -0.00445
        67     0.04869
        68     0.02219
        69    -0.02221
        70    -0.07808
        71    -0.12320
        72    -0.12888
        73    -0.10205
        74    -0.04516
        75     0.00841
        76     0.04826
        77     0.07341
        78     0.07486
        79     0.07424
        80     0.05670
        81     0.02342
        82     0.00093
        83    -0.01797
        84    -0.03143
