         1    -0.00007
         2    -0.00036
         3    -0.00117
         4    -0.00216
         5    -0.00275
         6    -0.00389
         7    -0.00867
         8    -0.02028
         9     0.02846
        10     0.04624
        11     0.01200
        12     0.02975
        13     0.03606
        14     0.01199
        15     0.00456
        16     0.00932
        17    -0.00923
        18    -0.00891
        19    -0.03550
        20    -0.00105
        21     0.00608
        22    -0.01544
        23     0.01721
        24     0.04392
        25     0.02566
        26     0.05139
        27     0.03427
        28     0.02322
        29    -0.00626
        30    -0.00252
        31     0.00634
        32     0.01804
        33     0.04954
        34     0.10214
        35     0.14020
        36     0.15662
        37     0.14334
        38     0.11447
        39     0.11287
        40     0.09874
        41     0.05050
        42    -0.01192
        43    -0.04555
        44    -0.10279
        45    -0.15876
        46    -0.15218
        47    -0.12528
        48    -0.11660
        49    -0.07592
        50     0.00646
        51     0.05648
        52     0.01837
        53    -0.11978
        54    -0.13164
        55    -0.08941
        56    -0.04849
        57    -0.07040
        58    -0.14197
        59    -0.22374
        60    -0.22824
        61    -0.14883
        62    -0.05670
        63     0.07571
        64     0.10359
        65     0.04141
        66    -0.01274
        67    -0.06908
        68    -0.11593
        69    -0.14340
        70    -0.13161
        71    -0.08035
        72    -0.00575
        73     0.05315
        74     0.07820
        75     0.08819
        76     0.05763
        77     0.02164
        78    -0.00520
        79     0.00686
        80     0.04686
        81     0.03897
        82     0.00241
        83    -0.03023
        84    -0.02834
