         1    -0.00027
         2    -0.00079
         3    -0.00162
         4    -0.00316
         5    -0.01190
         6     0.00617
         7     0.04313
         8     0.01336
         9     0.00819
        10     0.02898
        11     0.02494
        12     0.00034
        13    -0.00831
        14    -0.00253
        15     0.00212
        16     0.00704
        17    -0.01253
        18     0.01117
        19     0.01420
        20    -0.01313
        21    -0.00242
        22     0.02368
        23     0.01827
        24     0.03298
        25     0.03581
        26     0.03004
        27     0.01270
        28    -0.00785
        29    -0.00667
        30     0.00420
        31     0.01544
        32     0.05740
        33     0.09513
        34     0.11496
        35     0.11226
        36     0.09078
        37     0.07244
        38     0.05517
        39     0.03676
        40     0.01519
        41     0.01135
        42     0.04306
        43     0.03810
        44     0.08077
        45     0.15026
        46     0.25067
        47     0.39002
        48     0.53551
        49     0.59089
        50     0.46414
        51     0.04733
        52    -0.27938
        53    -0.21213
        54    -0.08192
        55    -0.13481
        56    -0.25788
        57    -0.32342
        58    -0.27771
        59    -0.16514
        60    -0.01548
        61     0.15312
        62     0.22612
        63     0.15137
        64     0.00617
        65    -0.08921
        66    -0.12300
        67    -0.10899
        68    -0.10083
        69    -0.07812
        70    -0.03368
        71     0.03366
        72     0.09544
        73     0.10521
        74     0.08091
        75     0.04032
        76     0.00422
        77    -0.01854
        78    -0.02560
        79    -0.01791
        80    -0.01615
        81    -0.01349
        82     0.00781
        83     0.04361
        84     0.06533
