         1    -0.00010
         2    -0.00074
         3    -0.00299
         4    -0.01925
         5     0.03201
         6     0.02994
         7     0.00354
         8     0.01572
         9     0.02526
        10     0.01885
        11     0.00520
        12     0.01104
        13     0.00862
        14     0.00119
        15     0.00616
        16     0.01255
        17     0.00628
        18     0.00752
        19    -0.00480
        20     0.00630
        21     0.00936
        22     0.01348
        23     0.02891
        24     0.02921
        25     0.02768
        26     0.02017
        27     0.00792
        28     0.00278
        29     0.00436
        30     0.01963
        31     0.04013
        32     0.07358
        33     0.09694
        34     0.10627
        35     0.10249
        36     0.08910
        37     0.07452
        38     0.05774
        39     0.04056
        40     0.04377
        41     0.04529
        42     0.04862
        43     0.06398
        44     0.08655
        45     0.13147
        46     0.21741
        47     0.36087
        48     0.48940
        49     0.34128
        50    -0.03024
        51    -0.17671
        52    -0.22843
        53    -0.21151
        54    -0.21190
        55    -0.26384
        56    -0.31125
        57    -0.29618
        58    -0.22384
        59    -0.11568
        60     0.03194
        61     0.13129
        62     0.12298
        63     0.03492
        64    -0.05722
        65    -0.11819
        66    -0.13067
        67    -0.11856
        68    -0.10187
        69    -0.06662
        70    -0.01586
        71     0.03236
        72     0.05990
        73     0.05588
        74     0.03117
        75     0.00076
        76    -0.02307
        77    -0.03349
        78    -0.03425
        79    -0.03338
        80    -0.02366
        81    -0.00055
        82     0.02275
        83     0.03991
        84     0.03494
